Review_Clean,Sentiment,Topic,Topic_Label
ülke mülteci hisset turist kalite düşük çocuk yetişkin aynı ayırım yapıl bun berbat yetişkin özelik turist lavabo terliksiz girip şekil atlıyorlardenizde fazla zaman harca müthiş dalga peyzaj güzel gül yüzlü samimisadece güneşlenip içki ihtiyaç karşılamak isteyen düşünebilirbir düşün,0,-1,Uncategorized
geçen hafta toplam konakladıkotel temizlik görünüş gayet iyi animasyon ilgilenen dış misafir ilgilenen Güleryüz gösteren gör özellik alakalı olma gereken halk ilişki birimihalkla ilişki müdür hanımefendi ad Nilay galiba karış surat ilgi alaka sıfıreşimle hanımefendi soru sor çekin gergin ilgisizdiotelden negatif bi şekilda çıktıkbidaha tercih edermiyizhalkla ilişki şekil bi tabikide hayir,0,-1,Uncategorized
tertemiz güleryüzlü huzurlu yiyecek içecekde bol çeşitli animatör insan saldırmadık dinlenmek isteyen insan rahatsız edilmedik şahane memnun kal umar yolum düş,1,29,Strong Recommendation
sene birlikte yap aktivite güleryüzlülük temizlik iyi aktivite yapabilme yer istedik zaman aktivite kullanabilme iyi,1,4,Nationality & Language
yilindan yaz geciriyoruz sene kalite degisiklik nezih temiz kaliteli calisanlarinin oldukca oldugu gittiginize kesinlik pisman olmayacaginiz girdigimizde karsilandigimiz an cikisimiza butu calisan arkadaslarimizin guler yuzu eksik olmadi ayrica bar muduru cagatay beyin kaliteli enfes kokteyl kibarligi hos sohbet icin tesekkurler gorusmek Uzer,1,-1,Uncategorized
gelecegim tek otelozellikle pool barda Dilâra abla hizmet sinir tanimiyordilara abla tesekkur eder guler yuzlulugunebizi guzel karsilyip ikram bulunmasinamuzikleri begenemedimdj bilindik sarkilar calamiyordj berbat otesi ciksam iyi sarkilar calardimlutfen seneye muziginiz konu bi el dj vsdaha profosyonel kisiler getiri turk muziklerine agirlik gosterin,1,2,Room Issues
le birlikte haftaligina su ana sey mukemmel geciyor ilgi sini esirgemeyen alakart sefi hakan ekip sonsuz tesekkurler garson mehnet İsmail bora isim sayamadigim personnel gercekten is iyi yapiyor misafir iliskilerinden katya ilgi icin ayrica tesekkurler performans degerlendirirsek kesinlik tavsiye edil simdiden seneye karar ver,1,-1,Uncategorized
memnun üçüncü geliş tavsiye edilirotei verilen hızmet özellik güleryüzlü geniş ferah rahatresepsiyondaki fikrî duman iş başarılı misafir ilişki Leylâ cana yak yardımseversueno seneye görüşmek,1,3,Personal Thanks
çox beyendik ela temizlik atraksyon ves çox memnun qaldıq kese tövsiye edirem alta dünen konserti idi ela keçdiher çox özenli sueno ekip teşekkür eder,1,9,Cleanliness & Food
merhaba öncelik degerli sevdigim arkadaslara tesekkür etmek iste hizmet saygilariyla unutul yasattilar kisiler hakan iskele beach bar Kenan si sokagi ozan modern restaurantlobby el tecrübeli efendi iyi eleman bunlari degerlendirin süper gencler gül hizmet süper insan tamami icin yorum yapacagim bölüm yükleyecegim,1,0,Entertainment & Animation
bugün sürü gez sueno muhteşem yer gör özellik güleryüzlü yâr sever ailecek huzurlu zaman geçir ayrı misafir ilişki Leylâ yardımcı cana yak güleryüzlü yapan canan teşekkür eder seneye görüşmek sueno,1,3,Personal Thanks
herşey iyi özellik balayı tavsiye eder Müşteri ilişki Kaan beyin yardım içecek iyi ayrı güleryüzlü olma misafir rahatlat emek geçen teşekkür eder,1,-1,Uncategorized
hersey dahil çocuk aktivite kusursuz farkli animasyonlaryemekler icicekler sinirsiz sahil harika su kaydiraklari super hamam game centre alisveris dukkanlar cennet,1,-1,Uncategorized
Kıbrıs tan iyiydibarlar gayet güzel ayrı içki marka iyi gerçekten mini club aktivite animasyon sahaneydi ali Osman kardeş garson Yasin teşekkür gelme tavsiye memnun kal teşekkür,1,2,Room Issues
yorum güvenerek gittik trendy lara hotelden memnun kal hizmet kalite iyi burdan özellik boyun hoş sıcakkanlı sohbet ilgi animasyon ekip ali Osman kardeş teşekkür eleştirebil tek yan wifi ağın ağırlık olabilir teşekkür trendy lara hotel,1,7,Beach & Water
yıl temmuz ayın ailecek yetişkin çocuk geçir uzaklık hariç bulunabilirlik manzara açı konum güzel kaliteli minibar günübirlik anlam yenilen çocuklu oyun mükemmel tasarlan ayrı genç yetişkin birden fazla kaydırak olma gayet güzel büyük sıkıntı ağaçlık alan bulunan susmak bilmeyen cırcır böcekler snack bar wclerin uzak olma hesap katma tavsiye eder,1,-1,Uncategorized
yak zaman yol geç iste restoran kısım alamayacaklarınıdışarıdan Müşteri almadık söyle yan başka Müşteri girdişu demek sade seçtik Müşteri al tipi görünüş bakarak yorumluyormüdürlerini çağırma istedik olmadık söyle gitme istedilerbu işlet olamaz truzim anlayış olamazben gerekli mecra yazıca elim yer şikâyet belirteceğimasla tavsiye,0,50,Uncategorized
merhabageçen sene verdik puan geri alıyorumyazık lada değiş kiilk geldik oğul esnasında çiş ay tuvalet eğitim geç yaş doğal olaral geldik yapma kaçır problem olma normalrestoranın ücra köşe seyyar lazımlık oturt çiş yaptıo sıra arka masa bayan rahatsız olduk belirttibir koku bie görüntü sıkıntı olmama restoran müdür şikâyet etmişmüdür orta konu konuş çalış şikâyet ede bayan yan masa geçmiş olma rağmenne anlat anlat bebek tuvalet olay büyü altın bezle söyle gittineret bebek dost oteldemek çocuk altın kaçır sandalye yer işe kimbilir durum nere düşünemiyorumsonrasında konu Müşteri ilişki ilet özür dile müdür özellik dileme rica den oralı olun konu geç pool beach kısım zayıfyemek seçenek geçen seneye azalmışrestoran kısım hizmet yavaşsu binbir zahmet geliyoreğlence kısıtlıhavuz dip taş dolurevir yetersiz ateş ölç arızalıhemşire oralı değilkısacası sene vasat olmuş git miyimmümkün değilkeşke geçen sene memnuniyet ayrıl,0,-1,Uncategorized
temizlik sıcak güleryüzlü harika bi balayı çift özel hizmetletiyle fazlasiyla beklenti karşılayan bi yer sakinlik zaman bol konser animasyon isteyen kesinlike tavsiye,1,-1,Uncategorized
öncelik balayı çift geldik belirtmek isteri girdik an devamlı ilgi alaka ilk meyve tabak pasta yapıl karşıla kısım git kapıda kimlik alındı kart getiril temizlik mükemmel la carte yedik güzel restoran taş çıkart bedava olma bi hizmet sun ağız açık kal çeşit üst seviye istedik bulabil içecek sınır baş yat gelip isteyip istemedik soru gitme kal ayrı garson paten hizmet verme görüntü güzel hız açı iyi düşünül iste iste aklı gelecek herşey cevap al oyun alan geniş istedik oyun aktivite iyi sade animatör aktif gördük tek eksiklik ilk geldik iç temiz son doğru dip kum gelince harika normal gir bura harika anlatıl iş özet bugün nere git seviye bay yükselt bun zor beğenir san,1,-1,Uncategorized
yıl yap olduk açıldık yıl bura tercih güleryüzlü temizlik plan bar özen çalışmak herşey icin teşekkür seneye görüşmek,1,-1,Uncategorized
geçen hafta çoluk çocuk konakla başla ilk ebru gündeş konser insan saat te evet yanlış başla konser öğlen sıcak altın kuyruk girdi saat kapı açıl yer düşen birbiri ezen amaç masa kapmak yazık konu baş euro vererek balık restoran yaptır hikmet restoran gittik menü olmadık sebep açıklama bekleme açıkla cevap efendim gidip misafir ilişki bun anlatmama bi dönüş ödedikmi öde bi tane garson yad dış gülen karış surat tatilemi trip yemeğemi diyecek bi bekli bi gidermisin sor voyage yad maxx yapan mutlu olamıyacağı yer yetkili rica iyi yorum verdik cevap verme,0,-1,Uncategorized
ilk geliş gerçekten memnun kal tavsiye etme gelme düşün restoran bölüm özellik yardimseverler teşekkür eder,1,0,Entertainment & Animation
güzel mükemmel gelecek tavsiye iyi sueno teşekkür eder belek bölge geldik arası kaliteli kesinlik tavsiye,1,3,Personal Thanks
büyük güzel animasyon ekin animasyon beğen özellik konser müthiş gayet büyük kaydırak güzel yetkili gayet gayet hoş git,1,9,Cleanliness & Food
seçenek farklı aktivite animasyon güleryüzlü hizmet tavsiye ettik geniş temiz aquaparkı çocuk büyük uygun etraf çiçekli manzaralı oluş güzel,1,5,General Experience
bayram gittik rüya geçir herşey harika güzel dağ manzaralı temizlen fazla çeşitli lezzetli iyi yardımcı uğraş beğen seneye gitme düşün,1,23,Facilities Summary
merhaba eşim birlikte balayı seç kesinlik gör başla temizlik yoooooook sade temizlikçi koridor el temizlik araba gez üstüne süsledik bahşiş iste içki berbat sade bira tuborg olduk aynı kaşarlı domates Menemen köpek at sunum önemli aynı şekil herşeyi gidip al garson su istemek mümkün self orda gidi al cevap karşılaştık kesinlik suratsız zor iş yapan snack barda duran esmer kilolu kız resmen içki ver bardak kafa geçir vur masa şef ali ukalaaaa animasyon ekip berbat profesyonel metebey hariç helek kız el kaldırmak güçlük çek kötü beğen temiz sade kaydırak bölüm küf kok halk ilişki bölüm krıstına bilgi zayıf alacart menü sun menü olduk bil iş doğrusu hotel bekar insan uygun olabilir ilk iyi eğitim geçirme Müşteri davranılma gerektik şekil hotelin prestij he kalite düşürüyorlarve gecelik tl al yazık hotellerin arası bulunmama gereken yer tecrübe,0,-1,Uncategorized
yiyecek kalite icecekleri güzel konum gayet basarılıtesis temizdicocuklar icin uygunduhizmet kalite iyiydipersonelleri ilgiliydiservis ikram kalite guzelanimasyon aksam Show aktivite harikaydıgüler yüzlü Yasin basarılı burdan özel bi tesekkürleryani acı mükemmel kaliteli otelcok memnun kaldımkesinlikle tavsiye,1,-1,Uncategorized
oldukça güzel iş stres keyifli yer atabilirdikyemekler gayet güzelyiyecek içecek cesitleri fazlaodaların temizlik fevkaladebütün samimi güleryüzlü özellik animasyon ekip animatör Yasin güleryüzlü ilgi icin tesekkur ederizherşey tesekkurler trendy,1,40,Overall Quality
heryönü muhtesem bi essiz guler yuzlu animasyon showlari harika begendim cesitli aktivite gun boy heryerdeler Yasin enerji bambaska bi insan tesekkurler daima ilgilendigi icin harika trendy laraya sonsuz tesekkurler,1,-1,Uncategorized
ilk geldik gun snackleri bulma zaman aldi çöz gözle kalin piş hamur idi beğen waffele sıra sıkıntı sncak te antrikot izgara balık guzeldi hizliydidunya mutfagi alacart güzel calisan garson ilgilihavuz guzel eğlenceli gündüz bar yetersiz mini clup ekip teşekkür eder çocuk eğlen akşamları dışardan gelen Show hayat güzel,1,-1,Uncategorized
gundur konaklı herşeyden memnun super geç ilgi alaka güzel lezzetli önemli temiz animasyon bayıl sıcak kanlı özellik buse tatlı mini clubda ilgi teşekkür mini club eğlenceli çocuk girdi çıkmak iste Tuğba mini club konseptli aktivite eğlenceli bugün kids komedi Show harika taktir başarı devam dile patenci barboylar kenar göze hitap farklılık baş hava kat tek eksik aqua taraf boyut yeter büyük olmama dış herşey dörtlük,1,-1,Uncategorized
kalite hassas gönül rahatlık tüketebil büyük alan yayıldığığından kalabalık hissedil müsterilerine müthiş konfor sağlıyorher zaman heryerde istedik bulabiliyorsunuzanimasyonda Show güzel sergilen animasyon ekip calısıyor tebrik animasyon ekip ekip enerji Yasin memnun kaldıkyaklasımları mutlu iyi görüşmek,1,-1,Uncategorized
öncelik kötü iyi beyaz kırmızı balık çeşit aynı tip çık ha açmı kal hayır fazla beklenti bulunul benceotelin gayet güzel geniş büyük şezlonk sıkıntı aquası numara sıkılmaz can baş çalış Müşteri memnun etmek yoğun çaba harca yabancı Türk ayrım kesinlik iyi aklımda isim yazmadan geçemicem pool barda Göksu ulaş kesinlik Burak favori garson Ayşe numara sevecen saygılı animasyon murat Burak ali Osman adam adam eğlence gayet güzel kesinlik sıkılmazsınızeveeettt geleli mini clup mini clup deyip geç orası yuva çocuk bırak git kafa takıl eğlenmen bak çalışkan can yanlı Tuğba clupün bel kemik ekip yakış el geleni fazlasıyla yap yeter çocuk mutlu ekip can ver çocuk mutluluk ver emektar diyebil Tuğba dış pelin Sevde buse başarılı çalışkan İrem yeni olduk hal iş çocuk sımsıkı sarılı sevecenlik tatlılık kibarlık efendi çocuk abla insan güven ver içim çiçek hergün farklı aç umar ekip bozul başarı dile,1,2,Room Issues
ilk günü karşılama yaşanan soğukluk yüzünden kötü başla geçen inanılmaz güzelleş başla hakkında kötü yorum yazmama engel başta barmen ece Bektaş can ali kemal zafer animasyon grup Tuğba buse ali Osman Yasin fırlaman sözlük karşılık garson ali dolaşan ekip teşekkür eder ilk günde sonlandır güzel hale getirdik türlü yerli yabancı içki barda bulun snack anlayış alakart restaurantlar kaliteli çocuk ideal aquapark ideal yeterli plaj uzak olma soru işaret sıkıntı katamaran vızır vızır çalış sinek endişe yersiz sıkıntı yoktu teşekkür trendy lara,1,-1,Uncategorized
hizmet kalite memnun kal memnun kalmadık tek temizlik nolu kal kal neredeyse doğru düzgün temizlen diyebil güya temizlik giril yer silinmeden çıkılı yakış doğrusı,1,4,Nationality & Language
birlikte Fethiye dönüş günlük Marmaris seçtik grand paşa açıkçası kısa hayal kırıklık na uğramadi yaz balayı tercih açıklama istiyorumgiriş saat olma hazırlan güzel dizayn edil ferah banyo çarşaf havlu gayet temiz restoran sıkıcı basık sınırlı lezzet normal masa toplanirken sade boş tabak peçete ler alın ekmek kırık vs aynen masat kal temiz pis masa üzerine aç hayat bık çözüm üretmek sürekli bahane üret uzak yetersiz animasyon na katıl karaoke fiyasko ses berbat hazırlık ses sistem hazır animasyon yetersiz önceki yorumlarimda mükemmel berbat yorum bulunmustum orta yad vasat diyebil bölge yıldızlı kiyasladigimizda uygun,0,-1,Uncategorized
bayram geçirdik boyun artı eksi yan sıralayabil dizayn klima sistem oldukça başarılı otopark karşılan olmama yüzün yansıyan mutsuzluk küçük kirli olma animasyon ekip zayıflık ana restaurantta rahat yedirmeyen aceleci garsonlarhazırladığınız an toplan risk kalite denge iyi tercih edebilecek yer,0,18,Room & Family
ailecek güzel vakit geçirdiktekrar gelme sueno katılma düşünüyoruzdüşünen insan tavsiye ediyoruzçocuklar aqua park güzelunutulmaz anıl tek adres sueno,1,5,General Experience
zaman zarfında güzel geç Güleryüz ilgilen özellik misafir ilişki güleryüzlü istek anında getir bar bulunan içki kaliteli yapan garson hızlı hours keeping tertemiz yap teşekkür eder seneye görüşmek iste,1,0,Entertainment & Animation
rubide eğlence seyretmek istiyorsaniz eglenmek istersenizzz basın müzik tabi klasik müzik sever iin sıkıntı gönül rahatlığiyla şezlong uyuyabilirlersevgili rubi iyi animasyon sınıf kaldin bun suçuda animatör yönetim felsefi olduk anladim zor degil insan aktivite sunu sonuc kelimesiylee sıkıcııı,0,-1,Uncategorized
eşim süpriz plan geldik inanılmaz memnun kaldık güzel otelhizmet kalite eğlence departman gül fazlasıyla memnun ettiseneye planla plan başka adres aratmayacak sonsuz teşekkür rubi,1,-1,Uncategorized
konakla imkanlarıtemizliğiçalışanları hoş güleryüzlü tavır gerçekten fazlasıyla memnun ettianimasyon etkinlik ekip ayrı neşe kaynağıseneye görüşmek dileğiyletekrar teşekkür rubi,1,-1,Uncategorized
giriş karşıla esnasında takım sıkıntıl olma animasyon ekip harika tavır ziyaret güzel hale getir animasyon yer alan ali Osman Yasin süper guest relation masa Nihal türlü ihtiyaç şikâyet içtenlik dikkat al fb müdür kemal uyarı istek ciddiyet dikkat al ana restaurantta görev yapan ali dolaşan istek bulun cümle tamamlamadan getirildik görecek bar bölüm yer alan Bektaş ali kemal oruç ece yaklaşım hazırladık kokteylerle güzel olacak emin olabilir guzel vakit geçir emin trendy lara tercih güzel vakit gecireceklerdir teşekkür,1,-1,Uncategorized
